Mouse Necropsy information sheet,...2,...3,...4
Initials,CS,,
Today's Date,43916,,
Mouse ID,24555,,
Disposition,T1 -- Chest cavity,,
Disposition,,,
Disposition,Reason for sac: Limited mobility,,
Disposition,,,
Treatment,,,
Sex,Male,`,
Strain,DCT-TVA; Braf CA/CA; Tyr/+,,
BD,44066,,
Sac Date,44284,,
Age at Sac,218,,
Injection Date,44069,,
Virus 1,RCAS Cre,,
Virus 2,RCAS HA-PIK3CA-H1047R,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,DCT-TVA; Braf CA/CA; Tyr/+,,
Tissue collected,"T1, B, L",,
Zinc fixed?,No,,
Formalin fixed?,"T1, B, L",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,Yes,,
Additional comments,Skull intact,,
,All organs appeared normal,,
,Tumor too small to take flow cytometry sample,,
