Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42818,,
Mouse ID,14077,,
Disposition,"Two approximately pea-sized tumors, one above left eye was about to ulcerate and one was on back of head. Separated by about a half cm.",,
Sex,Male,,
Strain,BRaf WT,,
BD,42772,,
Sac Date,42818,,
Age at Sac,46,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42773,,
Virus 1,RCAS NRas QR ires Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42808,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Ink/arf f/f; Pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Both tumors were solid and appeared to be vascular. One was on the verge of ulcerating.,,
,Skull was still in tact.,,
,2 tumor chunks taken for preservation.,,
,Cell line attempted,,
