Mouse Necropsy information sheet,...2,...3,...4
Initials,SA,,
Today's Date,43018,,
Mouse ID,16696,,
Disposition,poor health,,
Sex,Male,,
Strain,N-TVA; Braf Ca/+; Pten f/f; Ink f/f,,
BD,42977,,
Sac Date,43017,,
Age at Sac,40,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42979,,
Virus 1,Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,,,
Date Tumor reported,42992,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; Braf het; Pten f/f; Ink f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Sac'd after 3 hrs of last dose of MEK162. The skull was extremely soft and mostly consumed by growths.,,
,,,
