Mouse Necropsy information sheet,...2,...3,...4
Initials,MV,,
Today's Date,43818,,
Mouse ID,21723,,
Disposition,T1 - Right Shoulder T2 - Thoracic Abodominal,,
Disposition,,,
,,,
Disposition,,,
Treatment,,,
Sex,Male,,
Strain,All Alleles,,
BD,43770,,
Sac Date,43818,,
Age at Sac,48,,
Injection Date,43771,,
Virus 1,RCAS myrAkt1 & Cre (2:1 ratio),,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,All Alleles,,
Tissue collected,"T1,TAT (thoracic abdominal), B, L",,
Zinc fixed?,No,,
Formalin fixed?,"T1,TAT, B, L",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,"Skull Intact, brain damaged",,
,Clear tumor growth in lungs. Thoracic abdominal tumors,,
,did not appear to be connected to the lungs.,,
