Mouse Necropsy information sheet,...2,...3,...4
Initials,KB,,
Today's Date,42785,,
Mouse ID,13910-00,,
Disposition,"Hunched, poor grooming",,
Sex,F,,
Strain,N-TVA; ATRX f/+; Ink4a f/f; Pten f/f,,
BD,42761,,
Sac Date,42783,,
Age at Sac,22,,
RCAS injection?,Yes,,
Injection route,Intracranial,,
Injection Date,42765,,
Virus 1,RCAS Cre,,
Virus 2,RCAS HBEGF,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42779,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,N-TVA; Pten fl/fl; Ink fl/fl; Atrx fl/+,,
Tissue collected,brain,,
4% PFA transcardial perfusion,Yes,,
Formalin fixed?,,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,,,
,,,
