Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,43502,,
Mouse ID,19426,,
Disposition,T1 -- R-scapula,,
Disposition,T2 -- L-scapula,,
Disposition,T3 -- nape of neck (small),,
Disposition,,,
Treatment,AKTi alone,,
Sex,Male,,
Strain,All Alleles,,
BD,43452,,
Sac Date,43502,,
Age at Sac,50,,
Injection Date,43453,,
Virus 1,RCAS Akt1E17K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (3),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,,,
Genotype,All Alleles,,
Tissue collected,"Brain, lungs, T1, T2, T3",,
Zinc fixed?,No,,
Formalin fixed?,"Brain, lungs, T1, T2, T3",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,Skull intact,,
,"FFPE for T1, T2, T3",,
,"1 cryo for T1, T2",,
,"1 Cell line attempted for T1, T2",,
,All organs appeared normal,,
