Mouse Necropsy information sheet,...2,...3,...4
Initials,AW,,
Today's Date,42866,,
Mouse ID,13356,,
Disposition,found dead,,
Sex,female,,
Strain,Nestin-TVA;pten f/f;Ink4a f/f,,
BD,42719,,
Sac Date,42866,,
Age at Sac,147,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42724,,
Virus 1,IDHR132H,,
Virus 2,PDGFA,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,42859,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA;pten f/f;Ink4a f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"enlarged brain, soft",,
,,,
