Mouse Necropsy information sheet,...2,...3,...4
Initials,MS for YN,,
Today's Date,42769,,
Mouse ID,13231,,
Disposition,"Tumor protruded from head, sacrificed due to tumor ulceration, not tumor burden",,
Sex,Femail,,
Strain,All alleles,,
BD,42714,,
Sac Date,42769,,
Age at Sac,55,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42716,,
Virus 1,RCAS myr FLAG Akt 1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42758,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, primary tumor,spleen",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Tumor located on top of head was solid, ulcerated, approximately 1cm in diameter.  Cell line was attempted; a vial was prepared for cryo; skull intact, no mets on lungs upon visual inspection.",,
,,,
