Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42632,,
Mouse ID,11596,,
Disposition,"Lethargic disposition; T1- L shoulder, wrapping around adjacent to right eye, forcing eye closed",,
Sex,Female,,
Strain,Pten WT,,
BD,42586,,
Sac Date,42632,,
Age at Sac,46,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42586,,
Virus 1,RCAS hLSD1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,"Yes (looked like 2, likely was 1)",,
Date Tumor reported,42625,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Pten wt,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Blood in brain, skull was very soft and easy to cut. Likely due to tumor by right eye.",,
,H and L looked fine.,,
