Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,42618,,
Mouse ID,11441,,
Disposition,T1- Left ear; lethargic; sac'd due to tumor size & lethargy,,
Sex,Female,,
Strain,All alleles,,
BD,42573,,
Sac Date,42618,,
Age at Sac,45,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42574,,
Virus 1,RCAS HA-Akt1 E17K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,T1- Left ear; lethargic; sac'd due to tumor size & lethargy,,
,Skull intact,,
,Organs appeared normal except lungs- nodules,,
,"3 cryos, 1 cell line attempted",,
