Mouse Necropsy information sheet,...2,...3,...4
Initials,BP,,
Today's Date,42648,,
Mouse ID,11763,,
Disposition,domed head/scanned,,
Sex,female,,
Strain,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
BD,42600,,
Sac Date,42647,,
Age at Sac,47,,
RCAN injection?,Yes,,
Injection route,intercranial,,
Injection Date,42601,,
Virus 1,IDHR132H,,
Virus 2,PDGFA,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,42643,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Enlarged brain,,
,,,
