Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42662,,
Mouse ID,11963,,
Disposition,"Normal disposition; sac'd due to ulcerated tumor; T1- L side, small",,
Sex,Male,,
Strain,All alleles,,
BD,42615,,
Sac Date,42662,,
Age at Sac,47,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42616,,
Virus 1,RCAS HA-Akt1 Q79K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Normal disposition; sac'd due to ulcerated tumor; T1- L side, small",,
,Skull was intact,,
,Organs looked normal -- except lungs had small dark spots present,,
,1 cell line attempted,,
