Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42663,,
Mouse ID,11784,,
Disposition,"Large tumor on right side of neck, base of skull. Otherwise healthy appearance.",,
Sex,Female,,
Strain,Pten WT,,
BD,42601,,
Sac Date,42663,,
Age at Sac,62,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42602,,
Virus 1,RCAS hLSD1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42642,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Pten wt,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Skull intact,,
,H&L looked healthy.,,
,Cell line attempted and 2 tumor cryovials frozen down,,
