Mouse Necropsy information sheet,...2,...3,...4
Initials,SA,,
Today's Date,43110,,
Mouse ID,17395,,
Disposition,poor health,,
Sex,Female,,
Strain,Nestin-TVA; Braf het; pten f/f;Ink4a f/f,,
BD,43068,,
Sac Date,43110,,
Age at Sac,42,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,43070,,
Virus 1,Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; Braf het; pten f/f;Ink4a f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Sac'd three hours after MEK dosing,,
,,,
