Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42584,,
Mouse ID,11194,,
Disposition,No primary tumor; paralyzed rear legs (maybe left only?),,
Sex,Female,,
Strain,All Alleles,,
BD,42555,,
Sac Date,42583,,
Age at Sac,28,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42556,,
Virus 1,RCAS HA-Akt3 E17K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, spleen, liver, kidneys",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,No primary tumor; paralyzed rear legs (maybe left only?),,
,Skull intact,,
,All organs appeared normal,,
,"Upon necropsy, possible bmet visible (DK).… pending H&E",,
