Mouse Necropsy information sheet,...2,...3,...4
Initials,AW,,
Today's Date,42943,,
Mouse ID,15958,,
Disposition,paralyzed leg,,
Sex,male,,
Strain,Nestin-TVA; Braf het; Pten f/f; Ink f/f,,
BD,42911,,
Sac Date,42943,,
Age at Sac,32,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42913,,
Virus 1,RCAS (x),,
Virus 2,RCAS (x),,
Virus 3,PDGFA,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,42933,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; Braf het; Pten f/f; Ink f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,hydrocephaly,,
,,,
