Mouse Necropsy information sheet,...2,...3,...4
Initials,RB,,
Today's Date,43017,,
Mouse ID,15297,,
Disposition,Experimental Endpoint,,
Sex,Male,,
Strain,Nestin-TVA;pten f/f;Ink4a f/f,,
BD,42861,,
Sac Date,43017,,
Age at Sac,156,,
RCAS injection?,Yes,,
Injection route,intercranial,,
Injection Date,42863,,
Virus 1,IHD1WT,,
Virus 2,PDGFA,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,NA,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA;pten f/f;Ink4a f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Brain appeared normal,,
,,,
