Mouse Necropsy information sheet,...2,...3,...4
Initials,DY,,
Today's Date,42850,,
Mouse ID,14640,,
Disposition,"lethargic, hunched",,
Sex,M,,
Strain,Nestin-TVA;pten f/f;Ink4a f/f,,
BD,42812,,
Sac Date,42850,,
Age at Sac,38,,
RCAS injection?,Yes,,
Injection route,intracrainal,,
Injection Date,42814,,
Virus 1,TRE3-BRAF,,
Virus 2,TetOff,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42832,,
Dox Tx?,Yes,,
Duration of Dox Tx,11 days,,
Genotype,Nestin-TVA;pten f/f;Ink4a f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,hydrocephalus,,
,,,
