Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42857,,
Mouse ID,14627,,
Disposition,Slightly ungroomed; sac'd due to eye infection/poor health; T1--located between ears,,
Sex,Male,,
Strain,All Alleles,,
BD,42812,,
Sac Date,42857,,
Age at Sac,45,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42814,,
Virus 1,HA-Akt1 E17K (K179M),,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,42856,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, kidney, spleen, liver, tumor",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,"Tumor, organs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Slightly ungroomed; sac'd due to eye infection/poor health; T1--located between ears,,
,Brain and skull were both in tact.,,
,All organs appeared normal.,,
,Tumor too small to take any cryogenic samples or start cell line.,,
