Mouse Necropsy information sheet,...2,...3,...4
Initials,SA,,
Today's Date,43067,,
Mouse ID,17130,,
Disposition,>20% weight loss in 1 week,,
Sex,Male,,
Strain,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
BD,43039,,
Sac Date,43063,,
Age at Sac,24,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,43041,,
Virus 1,IDHR132H,,
Virus 2,PDGFA,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,N/A,,
Dox Tx?,No,,
Duration of Dox Tx,N/A,,
Genotype,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Sac'd three hours after treatment with TMZ and Olaparib.,,
,,,
