Mouse Necropsy information sheet,...2,...3,...4
Initials,RH,,
Today's Date,44085,,
Mouse ID,24438,,
Disposition,found dead,,
Disposition,,,
Disposition,,,
Treatment,,,
Sex,Male,`,
Strain,OligoNation D,,
BD,44050,,
Sac Date,44085,,
Age at Sac,35,,
Injection Date,44051,,
Virus 1,RCAS Cre,,
Virus 2,RCAS IDH1R132H-HA,,
Virus 3,RCAN sgRNA FUBP1 Ex15,,
Virus 4,,,
Evidence of tumor?,no,,
Date Tumor reported,,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,TVA+; CIC fl/f; Pten f/f; Ink f/f; H11-Cas9 f/f,,
Tissue collected,B,,
Zinc fixed?,No,,
Formalin fixed?,B,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,Skull intact,,
,All organs appeared normal,,
,mouse looked like it was a runt,,
,cerebellum is a little mushed up because the mouse had already been dead for a while,,
