Mouse Necropsy information sheet,...2,...3,...4
Initials,SA,,
Today's Date,43024,,
Mouse ID,16771,,
Disposition,FD,,
Sex,Male,,
Strain,N-TVA; Braf Ca/+; Pten f/f; Ink f/f,,
BD,42984,,
Sac Date,43024,,
Age at Sac,40,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42990,,
Virus 1,Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,,,
Date Tumor reported,43004,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; Braf het; Pten f/f; Ink f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"The mouse appeared to have been dead for 24 to 36 hours prior to necropsy. The quality of the brain was compromised but fixed in formalin in the hopes of it being able to be used. Additionally, the skull was also saved due to growths found on it.",,
,,,
