Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42821,,
Mouse ID,13951,,
Disposition,"Normal disposition; sac'd due to tumor size; T1- R arm/chest; T2- between ears, small",,
Sex,Male,,
Strain,All Alleles,,
BD,42764,,
Sac Date,42821,,
Age at Sac,57,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42765,,
Virus 1,HA-Akt3 E40K,,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,42810,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, kidney, spleen, liver, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Normal disposition; sac'd due to tumor size; T1- R arm/chest; T2- between ears, small",,
,Brain and skull intact.,,
,All organs appeared normal--lungs had small spots present,,
,T1- 3 cryos and 1 cell line; T2- 1 cell line,,
