Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,43473,,
Mouse ID,19112,,
Disposition,T3 -- above left eye (T1 and T2 vanished on treatement),,
Disposition,Mouse sac'd due to T3 invading left eye,,
Disposition,TVA-neg,,
Disposition,,,
Treatment,AKTi + BRAFi + MEKi,,
Sex,Female,,
Strain,All Alleles,,
BD,43400,,
Sac Date,43468,,
Age at Sac,68,,
Injection Date,43402,,
Virus 1,RCAS Akt1E17K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,,,
Genotype,All Alleles,,
Tissue collected,"Tumor, brain, lungs",,
Zinc fixed?,No,,
Formalin fixed?,"Tumor, brain, lungs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,Skull intact,,
,FFPE for T1,,
,2 Cryos for T1,,
,1 Cell line attempted for T1,,
,All organs appeared normal,,
