Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42837,,
Mouse ID,14253,,
Disposition,Lethargic disposition; sac'd due to poor health/tumor size. T1--between scapulas on left; T2--between scapulas on right; T3--posterior to right arm.,,
Sex,Male,,
Strain,All Alleles,,
BD,42785,,
Sac Date,42835,,
Age at Sac,50,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42787,,
Virus 1,HA-Akt1,,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (3),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, kidney, spleen, liver, tumor",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,"Tumor, organs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Lethargic disposition; sac'd due to poor health/tumor size. T1--between scapulas on left; T2--between scapulas on right; T3--posterior to right arm.,,
,Brain and skull intact.,,
,All organs appeared normal.,,
,2 cryogenics and 1 cell line attempted per tumor.,,
