Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42948,,
Mouse ID,14192,,
Disposition,Large tumor around right arm. Healthy and active.,,
Sex,Female,,
Strain,Ink WT,,
BD,42781,,
Sac Date,42947,,
Age at Sac,166,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42782,,
Virus 1,RCAS hLSD1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42914,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,"brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Tumor was soft and fluid filled in places.,,
,Skull intact.,,
,A few small nodules on lungs.,,
,2 cryovials frozen and cell line attempted,,
