Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42639,,
Mouse ID,11746,,
Disposition,"Poorly groomed w/ hunched posture, sac'd due to eye tumor; T1- R side; T2- R ear/jaw; T3- chest; T4- eye",,
Sex,Male,,
Strain,All Alleles,,
BD,42600,,
Sac Date,42639,,
Age at Sac,39,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42600,,
Virus 1,RCAS HA-Akt2 E40K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (4),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, T1, T2",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Poorly groomed w/ hunched posture, sac'd due to eye tumor; T1- R side; T2- R ear/jaw; T3- chest; T4- eye",,
,Skull intact,,
,Organs looked normal except lungs--small nodes present,,
,"T1- 1 cryo, 1 cell line; T2- 1 cell line attempted",,
