Mouse Necropsy information sheet,...2,...3,...4
Initials,SA,,
Today's Date,43046,,
Mouse ID,16988,,
Disposition,"Healthy appearance, but lost more than 20% of body weight in less than a week.",,
Sex,Male,,
Strain,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
BD,43018,,
Sac Date,43045,,
Age at Sac,27,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,43020,,
Virus 1,IDHR132H,,
Virus 2,PDGFA,,
Virus 3,Cre,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,N/A,,
Genotype,Nestin-TVA; ATRX flox/flox; Ink4a f/f; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,The brain appeared normal upon necropsy. This mouse was treated with T+O drug treatment three hours prior to sac.,,
,,,
