Mouse Necropsy information sheet,...2,...3,...4
Initials,KB,,
Today's Date,42792,,
Mouse ID,13933-01 (w),,
Disposition,"hunched, hypoactive, couldn't open one eye",,
Sex,F,,
Strain,N-TVA; pten f/f; Ink4a f/f; mino exp no Tx,,
BD,42763,,
Sac Date,42790,,
Age at Sac,27,,
RCAS injection?,Yes,,
Injection route,Intracranial,,
Injection Date,42765,,
Virus 1,RCAS Cre,,
Virus 2,RCAS HBEGF,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42783,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Ntva; Pten f/f; Ink f/f,,
Tissue collected,brain,,
4% PFA transcardial perfusion,yes,,
Formalin fixed?,,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,,,
,,,
