Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42626,,
Mouse ID,10825,,
Disposition,"Normal disposition, sac'd due to tumor size; T1- R side, big.",,
Sex,Female,,
Strain,Braf het,,
BD,42534,,
Sac Date,42625,,
Age at Sac,91,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42537,,
Virus 1,RCAN HA-Akt1 E17K,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf het; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, kidneys, liver, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Normal disposition, sac'd due to tumor size; T1- R side, big.",,
,Skull intact,,
,Organs looked normal,,
,"3 cryos, 1 cell line attempted",,
