Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42880,,
Mouse ID,14774,,
Disposition,Active and appeared largely health apart from large tumor on back.,,
Sex,Male,,
Strain,All alleles,,
BD,42819,,
Sac Date,42880,,
Age at Sac,61,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42821,,
Virus 1,RCAS HA mTG2,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42866,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Very large tumors on back of head and neck. Lungs/heart looked normal- some small dark spots that may have been coagulated blood.  Skull was intact.,,
,"Two tumor chunks frozen, no cell line attempted",,
