Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42653,,
Mouse ID,11717,,
Disposition,Normal disposition; sac'd due to ulcerated tumor; T1- R rear leg,,
Sex,Female,,
Strain,Braf het,,
BD,42595,,
Sac Date,42653,,
Age at Sac,58,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42598,,
Virus 1,RCAN HA-Akt1 E17K,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf het; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Normal disposition; sac'd due to ulcerated tumor; T1- R rear leg,,
,Skull intact--brain was slightly mushy,,
,Organs looked normal--except spleen was enlarged,,
,T1- 3 cryogenics and 1 cell line attempted,,
