Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42544,,
Mouse ID,10195,,
Disposition,T1--located between left and right scapula; T2--right flank; lethargic disposition,,
Sex,Female,,
Strain,All Alleles,,
BD,42482,,
Sac Date,42544,,
Age at Sac,62,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42482,,
Virus 1,HA-Akt3 E40K,,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,42527,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, kidney, spleen, liver, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,T1--located between left and right scapula; T2--right flank; lethargic disposition,,
,Skull intact but brain very soft and difficult to remove easily.,,
,All other organs appeared normal.,,
,2 cryogenics attempted for each tumor; 1 cell line attempted per tumor.,,
