Mouse Necropsy information sheet,...2,...3,...4
Initials,ND,,
Today's Date,43236,,
Mouse ID,18348,,
Disposition,Sac'd due to impaired mobility of front right leg. T1 - between scapulae and behind R ear; T2 - behind L scapula,,
Sex,Female,,
Strain,All Alleles,,
BD,43196,,
Sac Date,43236,,
Age at Sac,40,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,43197,,
Virus 1,RCAS Myr-HA-Akt1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,43228,,
Dox Tx?,No,,
Duration of Dox Tx,,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Tumor, brain, lungs",,
Zinc fixed?,No,,
Formalin fixed?,"Tumor, brain, lungs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,None noted,,
Additional comments,Sac'd due to impaired mobility of front right leg. T1 - between scapulae and behind R ear; T2 - behind L scapula,,
,Skull intact,,
,Organs appeared normal,,
,T1 - 1 cryos and 1 cell line; T2 - no cryos and 1 cell line attempted,,
