Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42536,,
Mouse ID,10200,,
Disposition,"T1- surround right leg, large; T2- below right scapula; normal/active behavior -- right leg partially paralyzed?",,
Sex,Male,,
Strain,DCT-TVA; Braf het,,
BD,42482,,
Sac Date,42536,,
Age at Sac,54,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42482,,
Virus 1,RCAN HA-Akt1 E17K,,
Virus 2,Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf het; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, kidney, spleen, liver, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"T1- surround right leg, large; T2- below right scapula; normal/active behavior -- right leg partially paralyzed?",,
,Skull intact,,
,All organs appeared normal,,
,"T1- 2 cryogenics, 1 cell line attempted; T2 - 1 cryogenic, 1 cell line attempted",,
