Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42643,,
Mouse ID,11706,,
Disposition,"Sac'd due to tumor size; normal disposition; T1- R scapula/face, huge",,
Sex,Female,,
Strain,All Alleles,,
BD,42595,,
Sac Date,42643,,
Age at Sac,48,,
RCAN injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42597,,
Virus 1,RCAS HA-Akt2 E40K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Sac'd due to tumor size; normal disposition; T1- R scapula/face, huge",,
,Skull intact,,
,Organs looked normal -- except lungs had nodules present,,
,T1- 3 cryogenics and 1 cell line attempted,,
