Mouse Necropsy information sheet,...2,...3,...4
Initials,YN,,
Today's Date,42816,,
Mouse ID,14148,,
Disposition,"Paralyzed hind legs, rapid breathing rate, no primary tumor",,
Sex,Femlae,,
Strain,All alleles,,
BD,42777,,
Sac Date,42816,,
Age at Sac,39,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42779,,
Virus 1,RCAS myrFLAG AKT 1PL/2KR,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,None,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,No primary tumor detected.,,
,Skull was NOT in tact. A little bit of the melanoma extension was found outside of the skull cap.,,
,Heart and lungs looked riddled with melanoma metastases upon visual inspection.,,
,No cryogenics were taken due to lack of tumor,,
