Mouse Necropsy information sheet,...2,...3,...4
Initials,CF,,
Today's Date,42814,,
Mouse ID,12519,,
Disposition,normal,,
Sex,male,,
Strain,N-TVA; Pten f/f; ATRX f/f,,
BD,42661,,
Sac Date,42814,,
Age at Sac,153,,
RCAS injection?,Yes,,
Injection route,intercrainal,,
Injection Date,42661,,
Virus 1,PDGFA,,
Virus 2,Cre,,
Virus 3,IDH1WT,,
Virus 4,,,
Evidence of tumor?,no,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA;pten f/f;Ink4a f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,,,
,,,
