Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42857,,
Mouse ID,14581,,
Disposition,Large tumor on right flank.  2054 cells injected subcutaneously.,,
Sex,Female,,
Strain,DCT-TVA,,
BD,42808,,
Sac Date,42857,,
Age at Sac,49,,
RCAS injection?,No,,
Injection route,Right flank,,
Injection Date,42808,,
Virus 1,2054,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42828,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA,,
Tissue collected,"liver, kidneys, spleen, heart, brain, lungs, primary tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Skull intact.  Sac'd due to tumor burden, large tumor on right flank.",,
,,,
