Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42702,,
Mouse ID,12443,,
Disposition,T1- nape of neck; labored breathing (reason for sac),,
Sex,Female,,
Strain,All alleles,,
BD,42654,,
Sac Date,42702,,
Age at Sac,48,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42656,,
Virus 1,RCAS HA-Akt3 E40K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,42702,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,T1- nape of neck; labored breathing (reason for sac),,
,Tumor grew around neck & may have been constricting airflow,,
,Skull intact,,
,Organs appeared normal,,
,"2 Cryos, 1 cell line attempted",,
