Mouse Necropsy information sheet,...2,...3,...4
Initials,ND,,
Today's Date,42937,,
Mouse ID,15627,,
Disposition,"Normal disposition; sac'd for tumor size, T1- between ears and ulcerated; T2 upper back",,
Sex,Male,,
Strain,All Alleles,,
BD,42890,,
Sac Date,42937,,
Age at Sac,47,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42891,,
Virus 1,RCAS HA-Akt1,,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,42928,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, tumor",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,tumors,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,"Normal disposition; sac'd for tumor size, T1- between ears and ulcerated; T2 upper back",,
,Brain and skull were in tact.,,
,All other organs appeared normal.,,
,1 cryogenics T2 and 2 cell lines attempted.,,
