Mouse Necropsy information sheet,...2,...3,...4
Initials,SA,,
Today's Date,42943,,
Mouse ID,15956,,
Disposition,"inability to stay upright, thin, hunched appearance",,
Sex,Female,,
Strain,N-TVA; Braf Ca/+; Pten f/f; Ink f/f,,
BD,42911,,
Sac Date,42940,,
Age at Sac,29,,
RCAS injection?,,,
Injection route,intracranial,,
Injection Date,42913,,
Virus 1,Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,,,
Date Tumor reported,42933,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA tg/+; Braf Ca/+; Pten f/f; Ink f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Appeared to have a tumor or fluid filled bubble on the skull, kept that part with the brain in case it was needed",,
,,,
