Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,42591,,
Mouse ID,11020,,
Disposition,"T1- L scapula; T2- R flank; Reason for sac- sick/lethargic, tumor burden",,
Sex,Male,,
Strain,All Alleles,,
BD,42547,,
Sac Date,42591,,
Age at Sac,44,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42548,,
Virus 1,RCAS HA-Akt2 E17K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, spleen, liver, kidneys, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"T1- L scapula; T2- R flank; Reason for sac- sick/lethargic, tumor burden",,
,Skull intact,,
,All organs appeared normal,,
,"T1 & T2- 2 cryogenics (each), 1 cell line attempted (each)",,
