Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42783,,
Mouse ID,12356,,
Disposition,"Very active in cage, two tumors-- one on each lat.",,
Sex,Female,,
Strain,Ink WT,,
BD,42645,,
Sac Date,42782,,
Age at Sac,137,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42646,,
Virus 1,RCAS hLSD1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42760,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,"brain, lungs, heart, liver, kidneys, spleen, tumors",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"One cryovial frozen for each tumor-- T1 designates right lat, T2 designates left lat.",,
,Cell lines attempted for each tumor.,,
,H&L appeared healthy.,,
