Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42702,,
Mouse ID,12015,,
Disposition,T1- R-ear; labored breathing (reason for sac),,
Sex,Male,,
Strain,All alleles,,
BD,42620,,
Sac Date,42702,,
Age at Sac,82,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42621,,
Virus 1,RCAN TRE HA-Akt1 E17K,,
Virus 2,RCAS Tet-Off-IRES-Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,42692,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf het; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor, eso met",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,T1- R-ear; labored breathing (reason for sac),,
,Skull was intact,,
,Organs appeared normal except lungs- discolored,,
,Large Esophagus met,,
,"2 cryogenics (T1, Eso met), cell line attempted for T1",,
