Mouse Necropsy information sheet,...2,...3,...4
Initials,aw,,
Today's Date,42710,,
Mouse ID,11841,,
Disposition,normal,,
Sex,female,,
Strain,Nestin-TVA; ATRX flox/flox; Pten f/f,,
BD,42605,,
Sac Date,42676,,
Age at Sac,71,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42606,,
Virus 1,IDHR132H,,
Virus 2,PDGFA,,
Virus 3,CRE,,
Virus 4,,,
Evidence of tumor?,no,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; ATRX flox/flox; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,,,
,,,
