Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,44165,,
Mouse ID,24855,,
Disposition,T1 -- R-shoulder,,
Disposition,,,
Disposition,Reason for sac: tumor size,,
Disposition,normal behavior,,
Treatment,BRAFi (Encorafenib) + MEKi (Binimetinib) + FAKi (PF-573228),,
Sex,Male,`,
Strain,All Alleles,,
BD,44099,,
Sac Date,44165,,
Age at Sac,66,,
Injection Date,44101,,
Virus 1,RCAS myrAkt1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,All Alleles,,
Tissue collected,"T1, B, L",,
Zinc fixed?,No,,
Formalin fixed?,"T1, B, L",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,Skull intact,,
,"All organs appeared normal, except lungs",,
,"T1:  Cryogenic (1 tube, 2 sample)",,
,T1:  Portion kept for future flow cytometry -- blue dot on cap (-20),,
,Blood taken,,
