Mouse Necropsy information sheet,...2,...3,...4
Initials,RB,,
Today's Date,43160,,
Mouse ID,17909,,
Disposition,Poor health,,
Sex,Female,,
Strain,Nestin-TVA;pten f/f;Ink4a f/f,,
BD,43136,,
Sac Date,43160,,
Age at Sac,24,,
RCAS injection?,Yes,,
Injection route,Intercranial,,
Injection Date,43139,,
Virus 1,RCAS proHGEBF,,
Virus 2,RCAS ICAM IRES Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,43151,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,Nestin-TVA;pten f/f;Ink4a f/f,,
Tissue collected,Brain,,
Zinc fixed?,No,,
Formalin fixed?,Brain,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,,,
Additional comments,Hydrocephaly,,
