Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42789,,
Mouse ID,13707,,
Disposition,Normal dispostion; sac'd due to tumor size; T1- R ear/arm,,
Sex,Female,,
Strain,All Alleles,,
BD,42743,,
Sac Date,42789,,
Age at Sac,46,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42744,,
Virus 1,RCAS HA-Akt2 E40K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Normal dispostion; sac'd due to tumor size; T1- R ear/arm,,
,Skull intact,,
,All other organs appeared normal.,,
,3 cryogenics and 1 cell line attempted,,
