Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,43047,,
Mouse ID,12361,,
Disposition,No necropsy file done at time of sac-- end point mouse with no tumor.,,
Sex,Male,,
Strain,Ink WT,,
BD,42646,,
Sac Date,42891,,
Age at Sac,245,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42647,,
Virus 1,RCAS Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,NA,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,None,,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,No information from necropsy due to no file filled out at time.,,
,"Safe to assume nothing significant, though, due to being end point with no tumor.",,
