Mouse Necropsy information sheet,...2,...3,...4
Initials,BP,,
Today's Date,42772,,
Mouse ID,11970,,
Disposition,Endpoint,,
Sex,Male,,
Strain,Nestin-TVA;pten f/f,,
BD,42616,,
Sac Date,42772,,
Age at Sac,156,,
RCAS injection?,Yes,,
Injection route,intercranial,,
Injection Date,42619,,
Virus 1,,,
Virus 2,PDGFA,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,yes,,
Date Tumor reported,42759,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA;pten f/f;Ink4a f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Domed head, possible tumor. Normal brain morphology",,
,,,
