Mouse Necropsy information sheet,...2,...3,...4
Initials,MV,,
Today's Date,43752,,
Mouse ID,20996,,
Disposition,"T1 -- Nape of Neck, T2- Right Ear",,
Disposition,Sac'd due to tumor volume,,
,,,
Disposition,,,
Treatment,,,
Sex,Female,,
Strain,All Alleles x PGC1a,,
BD,43692,,
Sac Date,43752,,
Age at Sac,60,,
Injection Date,43694,,
Virus 1,RCAS Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,43744,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,All Alleles x PGC1a,,
Tissue collected,"Brain, lungs, T1, T2",,
Zinc fixed?,No,,
Formalin fixed?,"Brain, lungs, T1, T2",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,None visible,,
Additional comments,Skull intact,,
,All organs appeared normal,,
,1 cryogenic vial w/2 tumor sections,,
