Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42829,,
Mouse ID,14145,,
Disposition,Slightly lethargic in cage. Large tumor on back of head/neck.,,
Sex,Male,,
Strain,All alleles,,
BD,42775,,
Sac Date,42829,,
Age at Sac,54,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42778,,
Virus 1,RCAS HA mYb1 wt,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42815,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Sac'd for tumor size,,
,Skull was intact.,,
,H&L appeared healthy.,,
