Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,43980,,
Mouse ID,21836,,
Disposition,"No external evidence of primary tumor (but a potential primary tumor was found in back, behind kidney).",,
Disposition,Experimental endpoint,,
Treatment,,,
Sex,Male,,
Strain,DCT-TVA; Braf CA/CA; Tyr/+,,
BD,43782,`,
Sac Date,43980,,
Age at Sac,198,,
Injection Date,43784,,
Virus 1,RCAS myr-FLAG-AKT1 + RCAS Cre (11/15/19 GP),,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,DCT-TVA; Braf CA/CA; Tyr/+,,
Tissue collected,"B,L,T1",,
Zinc fixed?,No,,
Formalin fixed?,"B,L,T1",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,Yes,,
Additional comments,Skull intact,,
,"No external evidence of primary tumor (but a potential primary tumor was found in back, behind kidney).",,
,Large lung nodules grossly observed.,,
,All other organs appeared normal.,,
