Mouse Necropsy information sheet,...2,...3,...4
Initials,GP,,
Today's Date,42914,,
Mouse ID,15200,,
Disposition,Normal disposition; sac'd due to tumor size; T1-located on right ear; T2-posterior to T1.,,
Sex,Male,,
Strain,All Alleles,,
BD,42853,,
Sac Date,42914,,
Age at Sac,61,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42853,,
Virus 1,HA-Akt1 E17K (K179M),,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,42892,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, heart, lungs, kidney, spleen, liver, tumor",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,"Tumor, organs",,
Parafin Block #'s,ARUP accidentially left lung cassette in basket and went through cleaning cycle. Not able to embed lung tissue in parafin. (ND),,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,Normal disposition; sac'd due to tumor size; T1-located on right ear; T2-posterior to T1.,,
,,,
,Brain and skull were in tact.,,
,All organs appeared normal.,,
,1 cryogenic attempted for T1; no cryogenics attempted for T2; no cell lines attempted due to lack of supplies during moving of labs.,,
