Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42989,,
Mouse ID,16205,,
Disposition,"Ulcerating tumor, slightly lethargic behavior.",,
Sex,Male,,
Strain,All alleles,,
BD,42932,,
Sac Date,42989,,
Age at Sac,57,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42934,,
Virus 1,RCAS HA mTG2,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes,,
Date Tumor reported,42975,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,Yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,"Skull intact, blood in brain",,
,H&L appeared healthy,,
,Cell line attempted and two tumor chunks frozen,,
