Mouse Necropsy information sheet,...2,...3,...4
Initials,SS,,
Today's Date,42863,,
Mouse ID,14579,,
Disposition,"No tumor, found dead. Been dead for a while, no necropsy performed or tissues collected.",,
Sex,Male,,
Strain,Ink WT,,
BD,42808,,
Sac Date,42863,,
Age at Sac,55,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42808,,
Virus 1,RCAS Cre,,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,NA,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf; Ink wt,,
Tissue collected,,,
,,,
Formalin fixed?,No,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,,,
,,,
