Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,42765,,
Mouse ID,13282,,
Disposition,Poor health; T1- head; T2- L arm,,
Sex,Female,,
Strain,All alleles,,
BD,42717,,
Sac Date,42765,,
Age at Sac,48,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42718,,
Virus 1,RCAS HA-Akt1 E40K,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,N/A,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf CA; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, heart, liver, kidneys, spleen, tumor",,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Poor health; T1- head; T2- L arm,,
,Skull was intact,,
,All other organs appeared normal,,
,T1- 2 cryos & 1 cell line; T2- 1 cryo & 1 cell line,,
