Mouse Necropsy information sheet,...2,...3,...4
Initials,DK,,
Today's Date,43847,,
Mouse ID,21905,,
Disposition,No detectable primary tumor,,
Disposition,"Mouse sac'd due to illness -- laying on one side, shallow breathing, semi-conscious",,
Treatment,,,
Sex,Male,,
Strain,DCT-TVA; Braf CA/CA; Tyr/+,,
BD,43788,`,
Sac Date,43847,,
Age at Sac,59,,
Injection Date,43788,,
Virus 1,RCAS myr-FLAG-AKT3 + RCAS Cre (11/19/19 GP),,
Virus 2,,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,DCT-TVA; Braf CA/CA; Tyr/+,,
Tissue collected,"B,L",,
Zinc fixed?,No,,
Formalin fixed?,"B,L",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,Yes - positive for brain tumors/mets. Potential lung met but 99% braf-omas.,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,Skull intact,,
,Severe hemorrhaging in brain.,,
,Lungs and other organs appeared normal.,,
