Mouse Necropsy information sheet,...2,...3,...4
Initials,CF,,
Today's Date,42852,,
Mouse ID,13028,,
Disposition,normal,,
Sex,female,,
Strain,Nestin-TVA; ATRX flox/flox; Pten f/f,,
BD,42700,,
Sac Date,42852,,
Age at Sac,152,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42704,,
Virus 1,Cre,,
Virus 2,IDHR132H+,,
Virus 3,PDGFA+,,
Virus 4,,,
Evidence of tumor?,no,,
Date Tumor reported,,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; ATRX f/f; Ink4a f/f; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,endpoint,,
,,,
