Mouse Necropsy information sheet,...2,...3,...4
Initials,"RF, WM, KC",,
Today's Date,44348,,
Mouse ID,25281,,
Disposition,Reason for sac: End point,,
Disposition,,,
Disposition,,,
Disposition,Normal behavior,,
Treatment,,,
Sex,Male,`,
Strain,DCT-TVA:BrafCa/Ca;Tyr/+,,
BD,44143,,
Sac Date,44348,,
Age at Sac,205,,
Injection Date,44145,,
Virus 1,RCAS Cre,,
Virus 2,RCAS HA-PIK3CA-H1047R,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,No,,
Date Tumor reported,,,
Dox Tx?,,,
Drug treatment,,,
Genotype,DCT-TVA:BrafCa/Ca;Tyr/+,,
Tissue collected,"B, L",,
Zinc fixed?,No,,
Formalin fixed?,"B, L",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,Yes,,
Additional comments,Skull intact,,
,All organs appeared normal,,
