Mouse Necropsy information sheet,...2,...3,...4
Initials,KT,,
Today's Date,43164,,
Mouse ID,17816,,
Disposition,"Unable to move properly; lethargic with labored breathing; T1- L scapula, very small",,
Sex,Female,,
Strain,All Alleles,,
BD,43129,,
Sac Date,43164,,
Age at Sac,35,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,43129,,
Virus 1,RCAS myr-HA-Akt1,,
Virus 2,RCAS Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (1),,
Date Tumor reported,43164,,
Dox Tx?,,,
Duration of Dox Tx,,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Tumors, brain, lungs",,
Zinc fixed?,No,,
Formalin fixed?,"Tumor, brain, lungs",,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,"Yes, large nodule present",,
Additional comments,Skull intact -- brain appeared normal,,
,Other organs appeared normal,,
,No cryos and no cell lines attempted due to size of the tumor,,
,Mouse was not put on vehicle control or drug treatment due to being sac'd the same day the tumor was noticed,,
