Mouse Necropsy information sheet,...2,...3,...4
Initials,ND,,
Today's Date,42947,,
Mouse ID,15628,,
Disposition,"Normal disposition; sac'd for tumor size, T1 on left scapula; T2 b/w ears and ulcerated",,
Sex,Male,,
Strain,All Alleles,,
BD,42890,,
Sac Date,42947,,
Age at Sac,56,,
RCAS injection?,Yes,,
Injection route,Ear buds,,
Injection Date,42891,,
Virus 1,RCAS HA-Akt1,,
Virus 2,Cre,,
Virus 3,,,
Virus 4,,,
Evidence of tumor?,Yes (2),,
Date Tumor reported,42940,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,DCT-TVA; Braf ca; ink/arf f/f; pten f/f,,
Tissue collected,"Brain, lungs, tumor",,
Zinc fixed?,"Brain, lungs",,
Formalin fixed?,tumors,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Gross Visualization of Lung Nodules?,No,,
Additional comments,"Normal disposition; sac'd for tumor size, T1 on left scapula; T2 b/w ears and ulcerated",,
,Brain and skull were in tact.,,
,All other organs appeared normal.,,
,"3 cryogenics T2, 1 cell line attempted; 1 cryo T2 and 1 cell lines attempted.",,
