Mouse Necropsy information sheet,...2,...3,...4
Initials,RB,,
Today's Date,43021,,
Mouse ID,15437,,
Disposition,Experimental Endpoint,,
Sex,male,,
Strain,Nestin-TVA; ATRX flox/flox; Pten f/f,,
BD,42871,,
Sac Date,43021,,
Age at Sac,150,,
RCAS injection?,Yes,,
Injection route,intracranial,,
Injection Date,42871,,
Virus 1,RCASV5P53R273C,,
Virus 2,IDHR132H,,
Virus 3,PDGFA,,
Virus 4,Cre,,
Evidence of tumor?,No,,
Date Tumor reported,NA,,
Dox Tx?,No,,
Duration of Dox Tx,NA,,
Genotype,Nestin-TVA; ATRX flox/flox; Pten f/f,,
Tissue collected,brain,,
,,,
Formalin fixed?,yes,,
Parafin Block #'s,,,
,,,
Slide #'s,,,
H&E?,,,
IHC?,,,
IHC stain 1,,,
IHC stain 2,,,
IHC stain 3,,,
Additional comments,Brain appeared normal,,
,,,
